date,actual,year,month
1996-06-01,15.935486,1996,6
1996-07-01,16.087372,1996,7
1996-08-01,18.51352,1996,8
1996-09-01,11.44577,1996,9
1996-10-01,9.672394,1996,10
1996-11-01,5.039215,1996,11
1996-12-01,-2.7043152,1996,12
1997-01-01,-2.7356262,1997,1
1997-02-01,4.091522,1997,2
1997-03-01,5.0676575,1997,3
1997-04-01,6.4645386,1997,4
1997-05-01,12.938263,1997,5
1997-06-01,16.765656,1997,6
1997-07-01,18.41806,1997,7
1997-08-01,21.378906,1997,8
1997-09-01,14.233826,1997,9
1997-10-01,8.217133,1997,10
1997-11-01,3.1806946,1997,11
1997-12-01,1.716217,1997,12
1998-01-01,2.7774658,1998,1
1998-02-01,5.477997,1998,2
1998-03-01,4.5864563,1998,3
1998-04-01,9.935638,1998,4
1998-05-01,14.799957,1998,5
1998-06-01,17.34793,1998,6
1998-07-01,17.043182,1998,7
1998-08-01,16.867767,1998,8
1998-09-01,13.967865,1998,9
1998-10-01,8.707001,1998,10
1998-11-01,1.4007263,1998,11
1998-12-01,0.67248535,1998,12
1999-01-01,2.7124634,1999,1
1999-02-01,1.139679,1999,2
1999-03-01,5.2879333,1999,3
1999-04-01,9.655762,1999,4
1999-05-01,13.817169,1999,5
1999-06-01,16.026276,1999,6
1999-07-01,20.180511,1999,7
1999-08-01,18.19632,1999,8
1999-09-01,17.7995,1999,9
1999-10-01,9.639069,1999,10
1999-11-01,3.9410095,1999,11
1999-12-01,2.625061,1999,12
2000-01-01,1.3930969,2000,1
2000-02-01,4.194519,2000,2
2000-03-01,5.2293396,2000,3
2000-04-01,11.1875305,2000,4
2000-05-01,15.439728,2000,5
2000-06-01,17.527618,2000,6
2000-07-01,16.146332,2000,7
2000-08-01,17.807617,2000,8
2000-09-01,13.9236145,2000,9
2000-10-01,11.793671,2000,10
2000-11-01,6.589386,2000,11
2000-12-01,2.788971,2000,12
2001-01-01,0.7029724,2001,1
2001-02-01,1.5402832,2001,2
2001-03-01,2.8952026,2001,3
2001-04-01,7.828247,2001,4
2001-05-01,14.412384,2001,5
2001-06-01,14.7464905,2001,6
2001-07-01,19.685638,2001,7
2001-08-01,19.146332,2001,8
2001-09-01,12.706207,2001,9
2001-10-01,12.620575,2001,10
2001-11-01,4.1576843,2001,11
2001-12-01,-0.050628662,2001,12
2002-01-01,2.1166077,2002,1
2002-02-01,5.1439514,2002,2
2002-03-01,5.309784,2002,3
2002-04-01,8.293976,2002,4
2002-05-01,15.1111145,2002,5
2002-06-01,17.33731,2002,6
2002-07-01,18.844055,2002,7
2002-08-01,20.584625,2002,8
2002-09-01,14.536194,2002,9
2002-10-01,7.974579,2002,10
2002-11-01,3.9458008,2002,11
2002-12-01,-2.0680237,2002,12
2003-01-01,-0.5487671,2003,1
2003-02-01,-1.7106934,2003,2
2003-03-01,4.199646,2003,3
2003-04-01,8.642426,2003,4
2003-05-01,15.21347,2003,5
2003-06-01,19.233917,2003,6
