date,actual,year,month
1996-05-01,30.965973,1996,5
1996-06-01,29.064392,1996,6
1996-07-01,29.034637,1996,7
1996-08-01,27.956879,1996,8
1996-09-01,28.937958,1996,9
1996-10-01,26.74466,1996,10
1996-11-01,22.972809,1996,11
1996-12-01,18.93045,1996,12
1997-01-01,17.916718,1997,1
1997-02-01,21.30832,1997,2
1997-03-01,26.971954,1997,3
1997-04-01,26.491882,1997,4
1997-05-01,30.182404,1997,5
1997-06-01,30.138702,1997,6
1997-07-01,28.76181,1997,7
1997-08-01,28.574219,1997,8
1997-09-01,28.2182,1997,9
1997-10-01,26.887054,1997,10
1997-11-01,24.670929,1997,11
1997-12-01,19.069733,1997,12
1998-01-01,17.597778,1998,1
1998-02-01,22.202606,1998,2
1998-03-01,24.65091,1998,3
1998-04-01,28.507904,1998,4
1998-05-01,30.274567,1998,5
1998-06-01,30.988556,1998,6
1998-07-01,29.213104,1998,7
1998-08-01,28.883392,1998,8
1998-09-01,28.399506,1998,9
1998-10-01,28.048798,1998,10
1998-11-01,24.822601,1998,11
1998-12-01,19.703735,1998,12
1999-01-01,18.327698,1999,1
1999-02-01,23.260773,1999,2
1999-03-01,27.840668,1999,3
1999-04-01,30.501465,1999,4
1999-05-01,29.448029,1999,5
1999-06-01,29.245026,1999,6
1999-07-01,28.670746,1999,7
1999-08-01,28.424835,1999,8
1999-09-01,27.76239,1999,9
1999-10-01,27.199615,1999,10
1999-11-01,23.478119,1999,11
1999-12-01,20.492249,1999,12
2000-01-01,19.188019,2000,1
2000-02-01,21.067566,2000,2
2000-03-01,26.907074,2000,3
2000-04-01,29.519562,2000,4
2000-05-01,30.049103,2000,5
2000-06-01,29.338165,2000,6
2000-07-01,28.656097,2000,7
2000-08-01,28.954102,2000,8
2000-09-01,28.138458,2000,9
2000-10-01,27.451874,2000,10
2000-11-01,23.980011,2000,11
2000-12-01,19.033112,2000,12
2001-01-01,17.411957,2001,1
2001-02-01,22.32544,2001,2
2001-03-01,26.44989,2001,3
2001-04-01,29.607544,2001,4
2001-05-01,29.69168,2001,5
2001-06-01,28.182037,2001,6
2001-07-01,28.494232,2001,7
2001-08-01,28.84555,2001,8
2001-09-01,28.624176,2001,9
2001-10-01,27.269012,2001,10
2001-11-01,24.446747,2001,11
2001-12-01,19.297028,2001,12
2002-01-01,19.604889,2002,1
2002-02-01,22.263092,2002,2
2002-03-01,27.184784,2002,3
2002-04-01,29.139679,2002,4
2002-05-01,30.812286,2002,5
2002-06-01,29.354889,2002,6
2002-07-01,29.965149,2002,7
2002-08-01,28.490875,2002,8
2002-09-01,28.10846,2002,9
2002-10-01,27.066376,2002,10
2002-11-01,23.330566,2002,11
2002-12-01,19.898773,2002,12
2003-01-01,16.800842,2003,1
2003-02-01,23.008057,2003,2
2003-03-01,25.684021,2003,3
2003-04-01,30.019379,2003,4
2003-05-01,31.69394,2003,5
2003-06-01,30.07962,2003,6
2003-07-01,29.014038,2003,7
2003-08-01,29.060211,2003,8
2003-09-01,28.530487,2003,9
2003-10-01,27.224304,2003,10
2003-11-01,23.335785,2003,11
2003-12-01,19.41684,2003,12
2004-01-01,18.467377,2004,1
2004-02-01,22.162476,2004,2
2004-03-01,27.531555,2004,3
2004-04-01,29.710785,2004,4
2004-05-01,31.943207,2004,5
2004-06-01,29.714142,2004,6
2004-07-01,28.9628,2004,7
2004-08-01,28.640106,2004,8
2004-09-01,27.920807,2004,9
2004-10-01,26.596008,2004,10
2004-11-01,23.38736,2004,11
2004-12-01,20.936005,2004,12
2005-01-01,19.172455,2005,1
2005-02-01,23.749603,2005,2
2005-03-01,27.330414,2005,3
2005-04-01,29.732758,2005,4
2005-05-01,30.82721,2005,5
2005-06-01,31.736267,2005,6
2005-07-01,28.628967,2005,7
2005-08-01,29.187286,2005,8
2005-09-01,28.723969,2005,9
2005-10-01,26.837341,2005,10
2005-11-01,22.598663,2005,11
2005-12-01,19.76886,2005,12
2006-01-01,18.945984,2006,1
2006-02-01,24.756622,2006,2
2006-03-01,27.432953,2006,3
2006-04-01,29.833954,2006,4
2006-05-01,29.580475,2006,5
2006-06-01,29.585968,2006,6
2006-07-01,28.964203,2006,7
2006-08-01,28.397705,2006,8
2006-09-01,28.430725,2006,9
2006-10-01,27.669586,2006,10
2006-11-01,24.112793,2006,11
2006-12-01,20.269775,2006,12
2007-01-01,18.545624,2007,1
2007-02-01,22.170807,2007,2
2007-03-01,25.83078,2007,3
2007-04-01,29.46701,2007,4
2007-05-01,30.812439,2007,5
2007-06-01,30.170807,2007,6
